source_filename,Agreement Name,Agreement Type,Agreement Date,Agreement Date Conformed,Party1 Name,Party1 Role,Party2 Name,Party2 Role,Term,Term Conformed,Renewal Term,Renewal Term Conformed, Recurring Monthly Charges , Nonrecurring Charges ,Connection Services,Professional Services,Equipment,Locations,Contract Type,Agreement_Name,Agreement_Type,Agreement_Date,Agreement_Date_Conformed,Party1_Name,Party1_Role,Party2_Name,Party2_Role,Term_Conformed,Renewal_Term,Renewal_Term_Conformed,Recurring_Monthly_Charges,Nonrecurring_Charges,Connection_Services,Professional_Services,Notes,Amendment,CA_Number,Pilot BTN,descriptive_text,Document Title,Contact Names,Clauses,Provider,Customer,Amendments,Comments,Additional Notes,Changes
51579800820_CenturyLink_Service Order 2-BWG6HF Addison and New York_20200122_fully e....pdf,Service Order,Order,1/22/2020,1/22/2020,CenturyLink,Provider,Select Medical Corp.,Customer,36,36,,," $4,243.59 ", $-   ,"['Wavelength - IOC - 10GIG-E LAN', 'A-Side Access', 'Z-Side Access']",[],[],"['15814 MIDWAY RD ADDISON TEXAS 75001 4259 UNITED STATES', '299 LONG MEADOW RD TUXEDO PARK NEW YORK 10987 UNITED STATES', '15814 MIDWAY ADDISON, TX 75001', '299 LONG MEADOW TUXEDO PARK, NY 10987']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51579801225_51562599346_Mech to Sterling Forest 10 Gbps.pdf,Service Order,Order,6/10/2019,6/10/2019,CenturyLink,Provider,Select Medical Corp.,Customer,36,36,,," $2,813.72 ", $-   ,"['Wavelength - IOC - 10GIG-E LAN', 'A-Side Access', 'Z-Side Access']",[],[],"['4718 GETTYSBURG RD MECHANICSBURG PENNSYLVANIA UNITED STATES 17055 4378', '299 LONG MEADOW RD TUXEDO PARK NEW YORK 10987 UNITED STATES']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51579800736_51562600134_Addison to Sterling Forest 10 Gbps.pdf,Service Order,Order,6/10/2019,6/10/2019,CenturyLink,Provider,Select Medical Corp.,Customer,36,36,,," $4,243.59 ", $-   ,['Wavelength - IOC - 10GIG-E LAN'],['Activation Support'],[],"['15814 MIDWAY RD ADDISON TEXAS UNITED STATES 75001 4259', '299 LONG MEADOW RD TUXEDO PARK NEW YORK 10987 UNITED STATES', '15814 MIDWAY ADDISON, TX 75001', '299 LONG MEADOW TUXEDO PARK, NY 10987']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561697574648_MEDLINE INDUSTRIES INC (KII) ACK LTR 9-15-2023 _3.0.pdf,Contract #01808682.0,Pricing,20-Sep-23,9/20/2023,CELLCO PARTNERSHIP d/b/a VERIZON WIRELESS,Provider,MEDLINE INDUSTRIES INC,Customer,,,,, $25.00* ,,"['Verizon Wireless 5G Ultra Wideband network', '5G Nationwide® network', '4G LTE network', 'Domestic Data Allowance with Mobile Hotspot', 'Domestic, Canada and Mexico Long Distance Toll Free', 'Domestic and International Messaging Allowance']",[],['5G device'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51579802547_51562600134_Addison to Sterling Forest 10 Gbps.pdf,Service Order,Order,6/10/2019,6/10/2019,CenturyLink,Provider,Select Medical Corp.,Customer,36,36,,," $4,243.59 ", $-   ,['Wavelength - IOC - 10GIG-E LAN'],['Activation Support'],[],"['15814 MIDWAY RD ADDISON TEXAS UNITED STATES 75001 4259', '299 LONG MEADOW RD TUXEDO PARK NEW YORK 10987 UNITED STATES', '15814 MIDWAY ADDISON, TX 75001', '299 LONG MEADOW TUXEDO PARK, NY 10987']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561646144719_Bausch ATT Contract Amend 7 6-28-18.pdf,AT&T CORPORATE DIGITAL ADVANTAGE ADDENDUM,Addendum,6/26/2018,6/26/2018,AT&T Corp.,Provider,Valeant Pharmaceuticals North America LLC.,Customer,"the current term of this Agreement is hereby extended such that it will expire two (2) years following the Amendment Effective Date (the ""Initial Term"").",24,Renewal terms currently in the Agreement remain in place.,,,,[],[],"['iPad® Air Pro 12.9"" (256GB)', 'iPhone® 7 (32GB)', 'iPhone® 7 (128GB)', 'Samsung Galaxy® S7', 'Samsung Galaxy® S8']",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51574180913_Select - Encore - Acct 5323500_MSA_SIGNED_CONTRACT.pdf,SERVICE AGREEMENT,Service Agreement,8/28/2012,8/28/2012,"PAETEC, a Windstream company",Provider,"Select Medical Rehabilitation Services, Inc.",Customer,"36 months (""Term"")",36,,, $414.85 , $-   ,"['Access Loop', 'Trunks', 'Toll-Free (8xx)', 'On Net T1', 'PRI T1', '20 DID Station Numbers', 'FSLC Charge', 'Toll-Free Access']",[],[],"['4025 Tampa Rd, Suite 1106, OLDSMAR, FL 34677-3208']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561646143933_Bausch ATT Update 09-03-20.pdf,AT&T CORPORATE DIGITAL ADVANTAGE PRICING SCHEDULE,Pricing Schedule,9/3/2020,9/3/2020,AT&T Corp.,Provider,"Bausch Health US, LLC.",Customer,"two (2) years following the Amendment Effective Date (the ""Initial Term"")",24,Renewal terms currently in the Agreement remain in place.,,,,[],[],"['iPhone® XR (64GB)', 'Phone® SE (64GB) 2020', 'iPhone® XR (128GB)', 'iPhone® 11 (64GB)', 'iPhone® 11 (128GB)', 'iPhone® 11 Pro (64GB)', 'iPhone® 11 Pro (256GB)', 'iPad® Pro 12.9"" (256GB) 2018', 'iPad® Pro WiFi + Cellular 12.9"" (256GB)', 'iPad® Pro WiFi + Cellular 12.9"" (512GB)', 'OtterBox® Defender Series Black Case and Holster (SKU 4451K)', 'OtterBox® Symmetry Series® Black Case (SKU 4457K)', 'OtterBox® Symmetry Series® Clear Case (SKU 4424K)', 'AT&T Tempered Glass Screen Protector (SKU 4866K)']",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561651763087_National Oilwell Amendment No. 5 040121.pdf,Amendment No. 5 to Contract No. 2181465,Amendment,2-Apr-21,4/2/2021,"Cellco Partnership, a Delaware General Partnership doing business as Verizon Wireless",Provider,"National Oilwell Varco, L.P.",Customer,"extended for three (3) years from the Effective Date of this Amendment, and will then continue on a month-to-month basis",36,month-to-month basis,1," $46.00
$43.00
$40.00
$10.00 per GB
$54.00
$27.00
$10.00
$0.015 per MB
$70.00
$90.00
$140.00
$190.00 "," $40,000.00 ","['Wireless Service', '5G Nationwide network', '4G network', '3G and 3G Extended networks', 'Domestic and International Messaging', 'Mobile Hotspot', 'LTE', 'Machine-to-Machine Service']",[],"['Smartphones', 'Data Equipment', 'Data Routers', 'Tablets', 'Connected devices', 'USBs', 'Notebooks', 'Jetpacks']",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51592322849_Encore Rehab Spectrum Coax #510 Hermitage, PA.pdf",Spectrum Business Business Cable Order,Order,13-Aug-19,8/13/2019,Spectrum Business,Provider,DCI FOR ENCORE REHABILITATION,Customer,0 Years,0,,, $74.98 ,,['Business Cable'],[],[],"['2250 SHENANGO VALLEY FWY THERAPY GYM HERMITAGE, PA 16148-2549']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51592584113_Encore Rehab Spectrum Coax #314 Clare, MI.pdf",Spectrum Business Business Cable Order,Order,17-Dec-18,12/17/2018,Spectrum Business,Provider,DCI for Encore Rehab at Medilodge,Customer,0 Years,0,,, $74.98 ,,['Business Cable'],[],[],"['600 E 5TH ST CLARE, MI 48617-9200']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51592330478_Encore Rehab Spectrum Coax #810 Seminole, FL.pdf",Spectrum Business Business Cable Order for DCI FOR ENCORE REHABILITATION,Order,"Tuesday, August 13, 2019",8/13/2019,Spectrum Business,Provider,DCI FOR ENCORE REHABILITATION,Customer,0 Years,0,,, $74.98 ,,['Business Cable'],[],[],"['11300 110TH AVE THERAPY GYM SEMINOLE, FL 33778-3711']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51579894537_Education Affiliates - Acct 4320250_HQ Voice PRI Contract Jan 2009.pdf,Amendment to Agreement,Amendment,1/16/2009,1/16/2009,"PAETEC Communications, Inc.",Provider,Education Affiliates Inc,Customer,,,,," $65,562.00 "," $9,275.00 ","['PRI', 'FSLC (Network Charge)', 'Integrated PRI', 'DTO', 'DID Block of 20', '768K Internet', 'VPN Port Charges', 'NETVANTA 3200 Rental', 'Managed Router']",['Managed Fraud Protection'],[],"['5024 Campbell Blvd, White Marsh, MD']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51579894573_Education Affiliates - Acct 4320250_HQ Contract August 2009.pdf,SERVICE AGREEMENT,Service Agreement,8/21/2009,8/21/2009,PAETEC,Provider,Education Affiliates,Customer,"36 months (""Term"")",36,,," $4,295.30 ", $-   ,"['Access Loop', 'Managed VPN', 'Dedicated DSB Charge', 'Intrastate MPS DS3 Port Speed Charge', 'FSLC-Data Charge', 'Managed Router Product']",[],[],"['5024 Campbell Blvd STE A, NOTTINGHAM, MD, 21236-5974 US']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51592592842_comcast.pdf,Master Services Agreement,Master Service Agreement,12/9/2016,12/9/2016,Comcast,Provider,B & I Auto Supply Inc.,Customer,60 months,60,,,,,['Trunking Service'],[],['Integrated Access Device (IAD)'],"['135 COMMERCE DR FORT WASHINGTON, PA 19034', '135 Commerce Drive Fort Washington, PA 19034']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51573672501_petestoresigned Richmond[3].pdf,Enterprise Service Order,Order,12/30/2017,12/30/2017,Momentum Telecom Inc.,Provider,Pete Store,Customer,,,successive one (1) year terms,12," $12,441.88 "," $51,037.05 ","['Archive Call Recording', 'Auto Attendant', 'Basic Metered Seat', 'Basic Seat', 'Call Center DNIS Number', 'Call Center Queue', 'Call Center Supervisor Application', 'Call Reporting Platform Setup - Plus', 'Call Reporting Plus or Pro Extension', 'Call Reporting Plus Supervisor', 'E911 (per location)', 'Executive Seat', 'Hunt Group w/ DID', 'Momentum Mobility with Messenger', 'Premium Call Center User', 'Receptionist Dashboard', 'Reserved Telephone Number', 'Smart Number Seat', 'Toll-Free Number']",[],"['Edgemarc 4700-030 - Rental', 'Edgemarc 4700-050 - Rental', 'Polycom VVX 300 POE', 'Polycom VVX 400 РоЕ']","['2800 Deep Water Terminal Road Richmond, VA 23234']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51579813007_EA - 2015 Renewal Amendment.pdf,Amendment to Agreement,Addendum,1/23/2015,1/23/2015,Windstream,Provider,Education Affiliates,Customer,the Term of the Agreement to end as of 12/1/17,39,,, $135.00 ,,"['PRI', 'DID Numbers', 'Voice FSLC', 'DTO', 'DS3 Loop', 'DS3 MPLS Port', '100M Loop', '100M MPLS Port', 'Cisco 2951-DS3 Router', 'Adv Mgd Router (DS3)', 'Adv Mgd Router (100M)', 'Toll-Free Numbers', '800 Adv Features', '10M Internet Loop', '10M Internet Port', 'Cisco 2911 Router', 'Adv Mgd Router', 'Data FSLC', '1.5M MPLS Loop', '1.5M MPLS Port', '10.5Mb Internet Bundle', 'Business Lines', 'Remote Call Forward', 'Direct Trunk Overflow', 'Quality of Service', '100 Mb Eth MPLS Bundle']",['Managed Router'],"['Cisco 2951-DS3 Router', 'Cisco 2911 Router', 'Adtran 4305 Router', 'Adtran 612 Router', 'Adtran 908e', 'Adtran 4430 Router', 'Adtran 3200 Router', 'Cisco 1841 Router', 'Cisco 2431 Router', 'Cisco 2851', 'Cisco 3925 Router']",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51579894614_Education Affiliates - Acct 4320250_2008 Contract.pdf,Profit Assistant - Agreement,Agreement,10/31/2008,10/31/2008,"PAETEC Communications, Inc.",Provider,Education Affiliates,Customer,,,month to month,," $8,585.80 ", $350.00 ,"['PRI', 'FSLC (Network Charge)', 'Direct Trunk Overflow', 'DID Block of 20', 'Loop Charges', 'VPN Port Charges', 'Local, All Zones', 'IntraLATA (Regional LD)', 'IntraState', 'InterState', 'Toll Free Inbound IntraState', 'Toll Free Inbound InterState*', 'Canada', 'Canada Inbound', 'International Plan*', 'Operator Services Plan', 'Conference Calling Plan', 'Directory Assistance', 'Calling Card']","['Managed Fraud Protection', 'Managed Router']",['Managed Router Product Install'],"['5024- A Campbell Blvd, Baltimore, MD', '5024 A. Campbell Blvd', 'VCI Vo Brach', 'VCI Richmand', 'TSBI Eeria', 'Tri Staic Inajrure', 'TCI Miami', 'RETS Tech Center', 'NIT Cuyahoga Pals', 'NPI Orange Park', 'NP Jacksonvilla', 'Medin, Weu', 'Medix, Towson', 'Medix, South', 'Medix, Smyrus', 'Gulf Coast College, Tampe', 'PCI, Mulberry', 'DSN Denver', 'CTI Criando', 'CFC Winter Park', 'CFC Largo', 'Cappa Ponaacola', 'Cappe Montgomery', 'Capps Mobile', 'Capps Foley', 'Capps Dothan', 'BC Ravenna OH', 'BC Colurabus OH', 'IC Cincinazi OH', 'ASC Pirtsburgh', 'ASC Loster', 'ASC Ensington', 'ASC Baltimore CD', 'ASC Baltimore AH', 'AMTI Scranton', 'AMTI Forty Fory Po', 'Cappe Corporate', 'Berden Institute', 'Fortis College', 'RETS Online']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51592593039_comcast.pdf,Master Services Agreement,Master Service Agreement,12/9/2016,12/9/2016,Comcast,Provider,B & I Auto Supply Inc.,Customer,60 months,60,,,,,"['Trunking Service', 'E911']",[],['Integrated Access Device (IAD)'],"['135 COMMERCE DR, FORT WASHINGTON, PA 19034']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51593193446_Encore Rehab #450 Tazewell, VA.pdf",Spectrum Business Business Cable Order,Order,13-Aug-19,8/13/2019,Spectrum Business,Provider,DCI FOR ENCORE REHABILITATION,Customer,0 Years,0,,, $74.98 ,,['Business Cable'],[],[],"['282 BEN BOLT AVE THERAPY GYM, TAZEWELL, VA 24651-5384']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51593194191_Encore Rehab Spectrum Coax Bradenton, FL.pdf",Nextiva FW: Manatee Springs Care & Rehab - Request for Internet,Order,"Thursday, May 31, 2018",5/31/2018,Telarus,Provider,"Distributed Computing, Inc.",Customer,,,,, $59.99 , $99.00 ,"['Spectrum (Charter) Coax', '100X10', '1 Static IP']",[],[],"['5627 9TH ST E BRADENTON, FL 34203-6105', '1700 Union Ave Suite B Baltimore MD 21211']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51592593059_comcast renewal.pdf,Comcast Enterprise Services Sales Order Form,Sales Order,4/24/2019,4/24/2019,Comcast,Provider,B&I Auto Supply,Customer,36 MONTHS,36,,, $998.00 , $-   ,"['EDI- Network Interface - 10/100 Port', 'EDI-Bandwidth 100 Mbps']",[],[],"['135 Commerce Dr Fort Washington, PA 19034', 'OFC 135 Commerce-B&IA 135 Commerce Or Fort Washington, PA 19034', 'OFC 135 Commerce B & Auto $135 Commerce Dr Fort Washington, PA 19034']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51592592860_BI Auto Supply Sales Order Form.pdf,Comcast Enterprise Services Sales Order Form,Order,7-Dec-16,12/7/2016,Comcast,Provider,B & I Auto Supply Inc.,Customer,36,36,,," $5,530.00 ", $258.85 ,"['Ethernet', 'Trunk']",[],[],"['135 COMMERCE DR FORT WASHINGTON, PA 19034', '1700 BOBALI DRIVE HARRISBURG, PA 17104', '7101 AIRPORT HWY PENNSAUKEN, NJ 08109', '135 COMMERCE DR-B and I Auto Supply Inc.', '1700 BOBALI DRIVE-B and I Auto Supply Inc.', '7101 AIRPORT HWY-B and I Auto Supply Inc.', '136 ARMSTRONG RD-B and I Auto Supply Inc.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51593550310_Quote #6690958 (Concentra - 10GB Head End Circuit 05.31.17).pdf,Quote# 6690958 - S,Order,5/31/2017,5/31/2017,Level (3),Provider,"Concentra Health Services, Inc.",Customer,3 Years,36,month to month,1," $8,667.98 ", $-   ,"['Dedicated Internet Access', 'On Net Access - (10) Gig-Ethernet LAN PHY', 'IP Port-10 GB', 'IP Logical']",[],[],"['15814 MIDWAY RD ADDISON, TX 75001']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51593633936_Encore Rehab #810 Spectrum Coax St Petersburg, FL.pdf",Spectrum Business Business Cable Order 273938,Order,"Wednesday, July 1, 2020",7/1/2020,Spectrum,Provider,DCI for Encore @ Addington Place College Harbor,Customer,0 Years,0,,, $74.98 ,,['Spectrum Business Business Cable'],[],[],"['4600 54TH AVES THERAPY GYM ST PETERSBURG, FL 33711-4664']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51593634355_Encore Rehab #314 Spectrum Coax Traverse City, MI.pdf",Encore for Medilodge Comcast sites,Order,17-Dec-18,12/17/2018,Telarus,Provider,Encore Rehab at Mdilodgee,Customer,1 year,12,,,,,['75x15Mbps with 1 Static IP'],[],[],"['2585 LaFranier Rd Therapy Gym Traverse City, MI 49686', '1700 Union Ave., Suite B Baltimore, MD 21211']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51593546976_Comcast Sales Order Form - 10GB and 1GB Internet - 01.20.17 copy.pdf,COMCAST ENTERPRISE SERVICES SALES ORDER FORM,Order,1/20/2017,1/20/2017,Comcast,Provider,Select Medical Corporation,Customer,36 MONTHS,36,,," $10,350.10 ", $-   ,"['EDI - Bandwidth', 'Border Gateway Protocol', 'EDI - Network Interface']",[],[],"['4718 Gettysburg Road Mechanicsburg, PA 17055', '4718 Gettysburg Rd FL 1st Mechanicsburg, PA 17055']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51593623474_Select Medical EPL to Concentra Upgrade.pdf,COMCAST ENTERPRISE SERVICES SALES ORDER FORM,Order,7/11/2017,7/11/2017,Comcast,Provider,Select Medical Corporation,Customer,36 MONTHS,36,,," $6,200.00 ", $-   ,"['Ethernet Network Interface', 'Off-Net (Std) Interface', 'EPL - Basic Network Bandwidth']",[],['Integrated Access Device (IAD)'],"['4718 Gettysburgh Rd, MECHANICSBURG, PA 17055', '15814 Midway Rd, ADDISON, TX 75001']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51593548881_Comcast Sales Order Form - 10GB and 1GB Internet - 01.20.17 copy.pdf,COMCAST ENTERPRISE SERVICES SALES ORDER FORM,Order,1/20/2017,1/20/2017,Comcast,Provider,Select Medical Corporation,Customer,36 MONTHS,36,,," $10,350.10 ", $-   ,"['EDI - Bandwidth', 'Border Gateway Protocol', 'EDI - Network Interface']",[],[],"['4718 Gettysburg Road Mechanicsburg, PA 17055', '4718 Gettysburg Rd FL 1st Mechanicsburg, PA 17055']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51593634588_TWC Agmt- Encore Rehab Echo Manor.pdf,Service Agreement and Service Order,Service Agreement and Service Order,11/14/2016,11/14/2016,Time Warner Cable,Provider,DCi for Encore Rehabilitation at Echo manor Extended Care Center,Customer,12,12,,, $119.99 , $-   ,"['50x5 Mbps PROMO', '1 Static IP']",[],[],"['13820 Sunrise Valley Drive, Herndon, VA 20171', '10270 Blacklick Eastern Rd Physical Therap Pickerington, OH 43147', '1700 Union Av B Baltimore, MD 21211']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51593634439_BHN Agmt- Encore Rehab Central Billing Oldsmar FL.pdf,Business Solutions Order Form,Order,10/26/2016,10/26/2016,"Bright House Networks, LLC",Provider,DCI FOR Encore Rehab Central Billing,Customer,Month to Month,,,, $150.00 , $-   ,"['Telephone service', 'Local', 'Long distance', 'International long distance telephone service', '100 X 10 Mbps Internet', 'Static IP', 'Business WiFi', 'Guest WiFi']",[],[],"['4025 Tampa RD Suite 1106 Oldsmar, FL 34677-3213', '1700 Union Av Ste B Baltimore, MD 21211']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51593634755_BHN Spectrum Agmt Oak Manor Health - Reconnect.pdf,Spectrum Business Order Form,Order,3/23/2017,3/23/2017,"Charter Communications Operating, LLC",Provider,DCI FOR OAK MANOR HEALTH SELECT Therapy OCB 65653,Customer,Month to Month,,,, $109.98 , $100.00 ,"['Business Phone', '60 x 5 Mbps Internet', 'Static IP', 'Business WiFi', 'Guest WiFi']",[],[],"['3500 Oak Manor LN Ste 18, Largo FL 33774']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51594066906_Spectrum- SPT Spring Hill FL 00124.pdf,SERVICE ORDER,Order,2/9/2018,2/9/2018,Spectrum Business,Provider,DCi for Select Physical Therapy,Customer,,,,, $114.98 , $-   ,"['Business Internet', '1 Static IP Address', 'Spectrum Business Internet Pro - 100Mbps']",[],[],"['3385 Mariner Boulevard Spring Hill, FL 34609 USA', '1700 union ave ste b Baltimore, MD 21211 USA']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51594152955_10541593452582_Behavioral Innovations Spectrum Coax Dallas, TX .pdf",Spectrum Business Business Cable Order,Order,26-Jun-20,6/26/2020,Spectrum Business,Provider,Behavioral Innovations - HQ,Customer,0 Years,0,,, $184.98 ,,['Spectrum Business Business Cable'],[],[],"['16800 DALLAS PKWY STE 200 DALLAS, TX 75248-1961']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51594153252_BI Spectrum Coax San Antonio , TX .pdf",T4WO-7759 Spectrum Business Business Cable Order Created for Behavioral Innovations - San Antonio West,Order,27-Sep-18,9/27/2018,Telarus Order Desk,Provider,Behavioral Innovations,Customer,0 Years,0,,, $84.98 ,,['Business Cable'],[],[],"['5522 LONE STAR PKWY BLDG 3 SAN ANTONIO, TX 78253-6719']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51594152529_10541593453285_Behavioral Innovations Spectrum Coax Arlington, TX.pdf",T4WO-770 Spectrum - (Time Warner Cable) Business Cable Order Created for Behavioral Innovations,Order,"Tuesday, November 21, 2017",11/21/2017,Telarus,Provider,BEHAVIORAL INNOVATIONS,Customer,0 Years,0,,, $69.98 ,,['Business Cable'],[],[],"['1012 COMMERCIAL BLVD AUSTIN, TX 76001']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51594153397_BI Spectrum Coax Synergy Dr Mckinney, TX.pdf",Spectrum Business Business Cable Order,Order,"Thursday, September 27, 2018",9/27/2018,Telarus,Provider,BEHAVIORAL INNOVATIONS - MCKINNEY,Customer,0 Years,0,,, $84.98 ,,['Spectrum Business Business Cable'],[],[],"['8875 SYNERGY DR\nMCKINNEY, TX 75070-6503']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51594153477_BI Spectrum Coax Kyle, TX.pdf",Spectrum Business Business Cable Order Created for Behavioral Innovations - Kyle,Order,"Thursday, September 27, 2018",9/27/2018,Telarus,Provider,BEHAVIORAL INNOVATIONS - KYLE,Customer,0 Years,0,,, $84.98 ,,['Spectrum Business Business Cable'],[],[],"['4221 BENNER STE 250 BLDG 2 KYLE, TX 78640-2220']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51594153593_BI Spectrum Coax #Oxford Dr Suite 104 New Braunfels, TX.pdf",T4WO- 7773 Spectrum Business Business Cable Order Created for Behavioral Innovations - New Braunfels,Order,"Tuesday, July 10, 2018",7/10/2018,Spectrum Business,Provider,BEHAVIORAL INNOVATIONS,Customer,0 Years,0,,, $84.98 ,,['Business Cable'],[],[],"['475 OXFORD DR NEW BRAUNFELS, TX 78130']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51594153792_BI Spectrum Coax #Preston Rd Plano, TX.pdf",Spectrum Business Business Cable Order Created for Behavioral Innovations - Plano,Order,15-Jan-19,1/15/2019,Telarus Order Desk,Provider,Behavioral Innovations,Customer,0 Years,0,,, $84.98 ,,['Spectrum Business Cable'],[],[],"['7160 PRESTON RD STE 200 PLANO, TX 75024-3280']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
